conversation_id,conversation,customer_problem,amazon_responses,turn_count,customer_turns,first_timestamp,last_timestamp
2238131,"AmazonHelp: [USER_ID] We've responded to your DM. Please take a look. ^AS
Customer: [USER_ID] Why Can't I Order This Phone ?  one plus 3t 128gb [URL]",[USER_ID] Why Can't I Order This Phone ?  one plus 3t 128gb [URL],[USER_ID] We've responded to your DM. Please take a look. ^AS,2,1,,
317497,"AmazonHelp: [USER_ID] Hi, sorry about this! Please leave feedback here to help us improve:  [URL] ^AT
Customer: [USER_ID] [USER_ID] things I hate Pantry-spending 15mins bursting airbubbles to fit in recycling.Tesco doesn't do this. Ur smart &amp; can fig out [URL]",[USER_ID] [USER_ID] things I hate Pantry-spending 15mins bursting airbubbles to fit in recycling.Tesco doesn't do this. Ur smart &amp; can fig out [URL],"[USER_ID] Hi, sorry about this! Please leave feedback here to help us improve:  [URL] ^AT",2,1,,
180555,"AmazonHelp: [USER_ID] Sorry to hear that, can you tell us a bit more about the issue? ^JJ
Customer: @AmazonHelp That is the issue. You can read the tweet right, I mean you can spell after all. [URL]
AmazonHelp: [USER_ID] Has your card passed its expiry date? ^RL
Customer: @AmazonHelp Some help you guys are.
AmazonHelp: [USER_ID] Sorry for the delay in responding. We'd like to take a closer look into this for you here: [URL] ^LI
Customer: @AmazonHelp Idk why you sent this link, but it's no help, at all. Some company
Customer: Why [USER_ID] after twenty months why do you think my cc information is wrong? It hasn't changed in twenty months. Explain yourselves.","@AmazonHelp That is the issue. You can read the tweet right, I mean you can spell after all. [URL]
@AmazonHelp Some help you guys are.
@AmazonHelp Idk why you sent this link, but it's no help, at all. Some company
Why [USER_ID] after twenty months why do you think my cc information is wrong? It hasn't changed in twenty months. Explain yourselves.","[USER_ID] Sorry to hear that, can you tell us a bit more about the issue? ^JJ
[USER_ID] Has your card passed its expiry date? ^RL
[USER_ID] Sorry for the delay in responding. We'd like to take a closer look into this for you here: [URL] ^LI",7,4,,
2301361,"AmazonHelp: [USER_ID] We never intend to miss the estimated delivery date given at checkout! Were you given a reason for the delay and an updated delivery date? Please let us know, Dylan! ^FD
Customer: @AmazonHelp No I was not.
AmazonHelp: [USER_ID] I'm sorry for the delay with your order! We don't have account access via Twitter, but we'd like to take a look with you in real-time: [URL]

You can reach us via chat or phone. Let us know if there's anything further we can try to help with. ^KN
Customer: Amazon said they were going to miss my delivery for the sims 4. Will it ever come [USER_ID] ?","@AmazonHelp No I was not.
Amazon said they were going to miss my delivery for the sims 4. Will it ever come [USER_ID] ?","[USER_ID] We never intend to miss the estimated delivery date given at checkout! Were you given a reason for the delay and an updated delivery date? Please let us know, Dylan! ^FD
[USER_ID] I'm sorry for the delay with your order! We don't have account access via Twitter, but we'd like to take a look with you in real-time: [URL]

You can reach us via chat or phone. Let us know if there's anything further we can try to help with. ^KN",4,2,,
1484331,"AmazonHelp: [USER_ID] I'm sorry we're not streaming the game tonight. Tune in next week for #TNFonPrimeVideo ^E
Customer: [USER_ID] no Thursday night football? What the hell?! You’re letting me down right now. And like 14 of my co workers",[USER_ID] no Thursday night football? What the hell?! You’re letting me down right now. And like 14 of my co workers,[USER_ID] I'm sorry we're not streaming the game tonight. Tune in next week for #TNFonPrimeVideo ^E,2,1,,
1034757,"AmazonHelp: [USER_ID] Hey. You can cancel Amazon Prime via your account. Which Amazon website do you use - Amazon .com /.co.uk etc? ^TP
Customer: I@forgot to cancel my amazon prime trial ugh now I’ve been charged",I@forgot to cancel my amazon prime trial ugh now I’ve been charged,[USER_ID] Hey. You can cancel Amazon Prime via your account. Which Amazon website do you use - Amazon .com /.co.uk etc? ^TP,2,1,,
1856278,"AmazonHelp: [USER_ID] 恐れ入りますが、お支払い番号は商品によって発行時期が異なります。また、発行済みの場合は注文履歴から番号を確認することが可能です。発行タイミングなど詳しくは、リンクのヘルプページをご参照ください。[URL] TN
Customer: あまぞん支払いメールはやくして",あまぞん支払いメールはやくして,[USER_ID] 恐れ入りますが、お支払い番号は商品によって発行時期が異なります。また、発行済みの場合は注文履歴から番号を確認することが可能です。発行タイミングなど詳しくは、リンクのヘルプページをご参照ください。[URL] TN,2,1,,
1429117,"AmazonHelp: [USER_ID] Visit Amazon Global to search and browse for items that qualify for international shipping: [URL] ^RR
Customer: Dear [USER_ID] adding option ""Select by country delivery"" in search results will improve customer experience a lot.","Dear [USER_ID] adding option ""Select by country delivery"" in search results will improve customer experience a lot.",[USER_ID] Visit Amazon Global to search and browse for items that qualify for international shipping: [URL] ^RR,2,1,,
2824698,"AmazonHelp: [USER_ID] Sorry to hear that. Can I ask if you are having issues with a particular delivery?^TI
Customer: I swear Amazon delivery drivers just love playing knock down ginger - if you aint answered that door within 2 seconds they are gone 🚐💨💨💨",I swear Amazon delivery drivers just love playing knock down ginger - if you aint answered that door within 2 seconds they are gone 🚐💨💨💨,[USER_ID] Sorry to hear that. Can I ask if you are having issues with a particular delivery?^TI,2,1,,
854505,"AmazonHelp: [USER_ID] Oh no! What is the current status of this order? That information can be viewed here: [URL] ^SH
Customer: @AmazonHelp It says preparing for shipment!
AmazonHelp: [USER_ID] Thanks for the update, Abbi. Orders can ship on the same day they're expected to be delivered. Please keep us posted.  ^SE
Customer: @AmazonHelp It never ended up shipping :(
AmazonHelp: [USER_ID] Oh no! We'd like to take a closer look; if you have a moment, please reach us by phone or chat: [URL] ^MV
Customer: @AmazonHelp I ordered something that was supposed to be delivered today but hasn't even shipped yet!","@AmazonHelp It says preparing for shipment!
@AmazonHelp It never ended up shipping :(
@AmazonHelp I ordered something that was supposed to be delivered today but hasn't even shipped yet!","[USER_ID] Oh no! What is the current status of this order? That information can be viewed here: [URL] ^SH
[USER_ID] Thanks for the update, Abbi. Orders can ship on the same day they're expected to be delivered. Please keep us posted.  ^SE
[USER_ID] Oh no! We'd like to take a closer look; if you have a moment, please reach us by phone or chat: [URL] ^MV",6,3,,
609461,"AmazonHelp: [USER_ID] I understand your concern regarding the changes in your account. We'd like to look into this. Kindly drop your details here: [URL] and we’ll contact you soon. ^BV
Customer: [USER_ID] I can not access my amazon account.I have not made any request to change my password and email.But they have been changed.What to do",[USER_ID] I can not access my amazon account.I have not made any request to change my password and email.But they have been changed.What to do,[USER_ID] I understand your concern regarding the changes in your account. We'd like to look into this. Kindly drop your details here: [URL] and we’ll contact you soon. ^BV,2,1,,
1428997,"AmazonHelp: [USER_ID] I understand your concern regarding the delivery options with prime membership. I've noted your comments and have forwarded your feedback internally to the appropriate team. ^SM
Customer: Wow [USER_ID] what's the point of #AmazonPrime  anymore? 

Amazon be like: you're our prime customer, but if you want your order faster than prime, pay us.

When are you going to introduce super prime? Can't wait for it, and then ultra prime.
#ecommerce #Prime #superprime [URL]","Wow [USER_ID] what's the point of #AmazonPrime  anymore? 

Amazon be like: you're our prime customer, but if you want your order faster than prime, pay us.

When are you going to introduce super prime? Can't wait for it, and then ultra prime.
#ecommerce #Prime #superprime [URL]",[USER_ID] I understand your concern regarding the delivery options with prime membership. I've noted your comments and have forwarded your feedback internally to the appropriate team. ^SM,2,1,,
1564956,"AmazonHelp: [USER_ID] Hi, could you tell us if the refund of your order is in reference to the return/cancellation of the order? ^OG 1/2
Customer: @AmazonHelp what is Is it taking amazon to refund my money to account? I think its days enough and amazon getting callous refund soon
AmazonHelp: [USER_ID] I'm sorry about the delay with the refund. Refund time frame usually depends on the bank's policies. ^GD
Customer: [USER_ID] ordered yester a timex watch@999 via sbi INB refund not yet https:__email__","@AmazonHelp what is Is it taking amazon to refund my money to account? I think its days enough and amazon getting callous refund soon
[USER_ID] ordered yester a timex watch@999 via sbi INB refund not yet https:__email__","[USER_ID] Hi, could you tell us if the refund of your order is in reference to the return/cancellation of the order? ^OG 1/2
[USER_ID] I'm sorry about the delay with the refund. Refund time frame usually depends on the bank's policies. ^GD",4,2,,
1349135,"AmazonHelp: [USER_ID] Woow, cuéntanos tu experiencia con nosotros 😍👂. ^MB [URL]
Customer: Que excelente servicio [USER_ID]. Los amooooooo. 😍😊",Que excelente servicio [USER_ID]. Los amooooooo. 😍😊,"[USER_ID] Woow, cuéntanos tu experiencia con nosotros 😍👂. ^MB [URL]",2,1,,
2320498,"AmazonHelp: [USER_ID] We apologize for such experience. I've forwarded your experience as feedback to our concerned team internally and will make sure that this doesn't happen again. If there is any issue with the item, you can return it here: [URL] . ^RI
Customer: [USER_ID] Received this with no invoice and seal broken. You better look into the delivery agencies you partner with and take note of their hiring process and background checks they perform on delivery guys. [USER_ID] #Amazon #AmazonIN [URL] [URL]",[USER_ID] Received this with no invoice and seal broken. You better look into the delivery agencies you partner with and take note of their hiring process and background checks they perform on delivery guys. [USER_ID] #Amazon #AmazonIN [URL] [URL],"[USER_ID] We apologize for such experience. I've forwarded your experience as feedback to our concerned team internally and will make sure that this doesn't happen again. If there is any issue with the item, you can return it here: [URL] . ^RI",2,1,,
2763461,"AmazonHelp: [USER_ID] Oi Marianne, já respondemos à sua DM. ^JD
Customer: @AmazonHelp vocês colocaram minha conta locked, eu já confirmei as informações. Preciso de uma resposta e das minhas compras antes de 29 de novembro.","@AmazonHelp vocês colocaram minha conta locked, eu já confirmei as informações. Preciso de uma resposta e das minhas compras antes de 29 de novembro.","[USER_ID] Oi Marianne, já respondemos à sua DM. ^JD",2,1,,
2798674,"AmazonHelp: [USER_ID] Hey Alex! Thanks for bringing this to our attention. I have escalated this to the appropriate team. ^AJ
Customer: I don’t know [USER_ID], 1.2 million pounds for some earmuffs sounds kinda peak: [URL] [URL]","I don’t know [USER_ID], 1.2 million pounds for some earmuffs sounds kinda peak: [URL] [URL]",[USER_ID] Hey Alex! Thanks for bringing this to our attention. I have escalated this to the appropriate team. ^AJ,2,1,,
2385475,"AmazonHelp: [USER_ID] So sorry for the poor delivery experience. Without posting account details, can you tell us more about what happened? ^KM
Customer: It's just one thing after another with [USER_ID], never straight forward to just order something and it actually be delivered","It's just one thing after another with [USER_ID], never straight forward to just order something and it actually be delivered","[USER_ID] So sorry for the poor delivery experience. Without posting account details, can you tell us more about what happened? ^KM",2,1,,
2634764,"AmazonHelp: [USER_ID] Hm, that's strange! Let's take a closer look into this with you here: [URL] ^NM
Customer: @AmazonHelp Have put in a comment. Annoying as I've waiting in all day for it
Customer: Hmm don't think so [USER_ID] ... I've been here all day and evening and an open porch. No delivery attempt made [URL]","@AmazonHelp Have put in a comment. Annoying as I've waiting in all day for it
Hmm don't think so [USER_ID] ... I've been here all day and evening and an open porch. No delivery attempt made [URL]","[USER_ID] Hm, that's strange! Let's take a closer look into this with you here: [URL] ^NM",3,2,,
424084,"AmazonHelp: [USER_ID] Not all items are available to ship immediately, but we do aim to meet the delivery date that is shown at checkout. ^KM
Customer: @AmazonHelp [USER_ID] Not true. You are purposely not using UPS and still charge MORE for prioroity while keeping the SAME delivery date. Shame on U. #PuertoRico.
Customer: Can't believe [USER_ID] @AmazonHelp takes more than 10 days to ship an order to PR. [URL]","@AmazonHelp [USER_ID] Not true. You are purposely not using UPS and still charge MORE for prioroity while keeping the SAME delivery date. Shame on U. #PuertoRico.
Can't believe [USER_ID] @AmazonHelp takes more than 10 days to ship an order to PR. [URL]","[USER_ID] Not all items are available to ship immediately, but we do aim to meet the delivery date that is shown at checkout. ^KM",3,2,,
1028210,"AmazonHelp: [USER_ID] I'm sorry to hear this. Please try getting in touch with our team here: [URL]. ^VN
Customer: Customer service of @AmazonHelp India is going down day by day. It has become difficult to contact also",Customer service of @AmazonHelp India is going down day by day. It has become difficult to contact also,[USER_ID] I'm sorry to hear this. Please try getting in touch with our team here: [URL]. ^VN,2,1,,
831573,"AmazonHelp: [USER_ID] details here: [URL] and I'll get back to you. 2/2 ^SH
Customer: Has [USER_ID] become like other e-com sites? an order supposed to be delivered by Tues is still out of traces&amp; I am being lied@AmazonHelp
AmazonHelp: [USER_ID] I'm sorry for the delay. I'd like to look into the issue and set things right. Kindly provide your 1/2 ^SH",Has [USER_ID] become like other e-com sites? an order supposed to be delivered by Tues is still out of traces&amp; I am being lied@AmazonHelp,"[USER_ID] details here: [URL] and I'll get back to you. 2/2 ^SH
[USER_ID] I'm sorry for the delay. I'd like to look into the issue and set things right. Kindly provide your 1/2 ^SH",3,1,,
754143,"AmazonHelp: [USER_ID] Vielen Dank für den Hinweis, das gebe ich gleich weiter! Lieben Gruß ^VM
Customer: [USER_ID] Sowohl im Browser über die Website als auch in der App auf dem iPad gibt es für Folge 20 nur eine Tonspur… [URL]
Customer: [USER_ID] Die Folge 20. der zweiten Staffel kannst du nicht in OV ansehen? Welches Gerät nutzt du denn?
Customer: [USER_ID] Folge 20 gibt es offenbar nur in der deutschen Synchro 🤷
Customer: [USER_ID] Welche Folge betrifft das denn bei der ersten Staffel?
Customer: WTF [USER_ID]? In der 1. Staffel von Black-ish gibt es eine Folge nur auf Deutsch, in der 2. sind die letzten Folgen falsch rum… WHY?!","[USER_ID] Sowohl im Browser über die Website als auch in der App auf dem iPad gibt es für Folge 20 nur eine Tonspur… [URL]
[USER_ID] Die Folge 20. der zweiten Staffel kannst du nicht in OV ansehen? Welches Gerät nutzt du denn?
[USER_ID] Folge 20 gibt es offenbar nur in der deutschen Synchro 🤷
[USER_ID] Welche Folge betrifft das denn bei der ersten Staffel?
WTF [USER_ID]? In der 1. Staffel von Black-ish gibt es eine Folge nur auf Deutsch, in der 2. sind die letzten Folgen falsch rum… WHY?!","[USER_ID] Vielen Dank für den Hinweis, das gebe ich gleich weiter! Lieben Gruß ^VM",6,5,,
2397062,"AmazonHelp: [USER_ID] I'm sorry you can't locate your parcel! Please reach out to us here: [URL] and we can assist you with this. ^TK
Customer: @AmazonHelp got my parcel delivered to a pass my parcel. Said it's been delivered yet they don't have my order. What do I do?",@AmazonHelp got my parcel delivered to a pass my parcel. Said it's been delivered yet they don't have my order. What do I do?,[USER_ID] I'm sorry you can't locate your parcel! Please reach out to us here: [URL] and we can assist you with this. ^TK,2,1,,
340491,"AmazonHelp: [USER_ID] Amazonです。ご心配をおかけしております。発送済みの場合は注文履歴よりご状況を確認することができますがいかがでしょうか。SK
Customer: @AmazonHelp マーケットプレイスでレコードを買ったんですが、海外からの発送のせいか配送状況がわかりません。
以前、別のレコードを買ったら海外からの発送で１か月近くかかりましたので、今回ももう少し待とうと思います。
AmazonHelp: [USER_ID] さようでございましたか。お待ちいただけるとのことですが、もし発送状況について確認が必要となった場合は、出品者にお問い合わせをお願いいたします。[URL] MH
Customer: @AmazonHelp わかりました。ありがとうございます。
AmazonHelp: [USER_ID] とんでもございません。
お待ちいただく形となり大変恐縮でございますが、どうぞよろしくお願いいたします。
また何かお困りの際にはいつでもご遠慮なくお知らせください。　MH
Customer: Amazonで注文した商品、お届け予定期間を過ぎたけど、届いてないまだ…","@AmazonHelp マーケットプレイスでレコードを買ったんですが、海外からの発送のせいか配送状況がわかりません。
以前、別のレコードを買ったら海外からの発送で１か月近くかかりましたので、今回ももう少し待とうと思います。
@AmazonHelp わかりました。ありがとうございます。
Amazonで注文した商品、お届け予定期間を過ぎたけど、届いてないまだ…","[USER_ID] Amazonです。ご心配をおかけしております。発送済みの場合は注文履歴よりご状況を確認することができますがいかがでしょうか。SK
[USER_ID] さようでございましたか。お待ちいただけるとのことですが、もし発送状況について確認が必要となった場合は、出品者にお問い合わせをお願いいたします。[URL] MH
[USER_ID] とんでもございません。
お待ちいただく形となり大変恐縮でございますが、どうぞよろしくお願いいたします。
また何かお困りの際にはいつでもご遠慮なくお知らせください。　MH",6,3,,
1777292,"AmazonHelp: [USER_ID] We'd love to take a further look into these delivery issues in real-time, via phone or chat, here: [URL] ^FD
Customer: @AmazonHelp How do I contact support? These seem to be my only options with the seller [URL]
AmazonHelp: [USER_ID] I'm sorry for the delivery issues! Have you reported this to our support? If so, what options were provided? ^TL",@AmazonHelp How do I contact support? These seem to be my only options with the seller [URL],"[USER_ID] We'd love to take a further look into these delivery issues in real-time, via phone or chat, here: [URL] ^FD
[USER_ID] I'm sorry for the delivery issues! Have you reported this to our support? If so, what options were provided? ^TL",3,1,,
2212179,"AmazonHelp: [USER_ID] That's very disappointing indeed, Shashank. I'd like you to check with our support team here: [URL] for the best resolution. ^JC
Customer: @AmazonHelp Finally your Courier Partner picked the item yesterday,but it took 10dys after rescheduling three times. Please take care of this. rest the service is good. Thank You
AmazonHelp: [USER_ID] Thank you for your feedback! Your comments are greatly appreciated and I'll be sure to share your comments on this as feedback with our team internally for a review, and I thank you for choosing Amazon.in. ^SF
Customer: For the very first time I bought RedMi4 from [USER_ID]  [USER_ID] &amp; I'm vry disappointed with the performance.It took the complete night to charge in switch off state and just  just 1hr to almst complete discharge. Also the device gets heat up as hell.u can't even hold.","@AmazonHelp Finally your Courier Partner picked the item yesterday,but it took 10dys after rescheduling three times. Please take care of this. rest the service is good. Thank You
For the very first time I bought RedMi4 from [USER_ID]  [USER_ID] &amp; I'm vry disappointed with the performance.It took the complete night to charge in switch off state and just  just 1hr to almst complete discharge. Also the device gets heat up as hell.u can't even hold.","[USER_ID] That's very disappointing indeed, Shashank. I'd like you to check with our support team here: [URL] for the best resolution. ^JC
[USER_ID] Thank you for your feedback! Your comments are greatly appreciated and I'll be sure to share your comments on this as feedback with our team internally for a review, and I thank you for choosing Amazon.in. ^SF",4,2,,
169583,"AmazonHelp: [USER_ID] If you have another bad delivery, you can contact us here: [URL] so we can document your experience. ^AF
Customer: @AmazonHelp Will do, a lot of people in my neighborhood have had similar experiences
Customer: [USER_ID] just ordered a bunch of stuff, hopefully the delivery is better than last time. Packages left on side walk and driveway.","@AmazonHelp Will do, a lot of people in my neighborhood have had similar experiences
[USER_ID] just ordered a bunch of stuff, hopefully the delivery is better than last time. Packages left on side walk and driveway.","[USER_ID] If you have another bad delivery, you can contact us here: [URL] so we can document your experience. ^AF",3,2,,
967190,"AmazonHelp: [USER_ID] We are always adding new content to the Amazon Prime Video library. Keep checking out for latest updates. ^VR
Customer: [USER_ID] @AmazonHelp any update on the release of Jean Claude Van Johnson?",[USER_ID] @AmazonHelp any update on the release of Jean Claude Van Johnson?,[USER_ID] We are always adding new content to the Amazon Prime Video library. Keep checking out for latest updates. ^VR,2,1,,
2154950,"AmazonHelp: [USER_ID] 商品に損傷があったとの事で、ご迷惑をおかけしております。到着から30日以内であれば、交換または返品を承ります。こちらのURLよりカスタマーサービスまでお問い合わせ下さい。 [URL] EK
Customer: あと、Amazonでバニラの家を買ったけど、開封したら側面に大きなひび割れと結束部にも破損があって、は？！だったけど、バニラはジャンガリーにしては大きいから部屋が狭くてなくなく、テープで補強して使ってます(´；ω；`)Amazon嫌い(´；ω；`) [URL]",あと、Amazonでバニラの家を買ったけど、開封したら側面に大きなひび割れと結束部にも破損があって、は？！だったけど、バニラはジャンガリーにしては大きいから部屋が狭くてなくなく、テープで補強して使ってます(´；ω；`)Amazon嫌い(´；ω；`) [URL],[USER_ID] 商品に損傷があったとの事で、ご迷惑をおかけしております。到着から30日以内であれば、交換または返品を承ります。こちらのURLよりカスタマーサービスまでお問い合わせ下さい。 [URL] EK,2,1,,
810268,"AmazonHelp: [USER_ID] We'd like to help! What was the delivery date given in your confirmation email here: [URL]? ^KP
Customer: @AmazonHelp WWE 2K18 comes out tomorrow but my order still hasnt been dispached. It says its meant to be here tomorrow so can u dispatch it",@AmazonHelp WWE 2K18 comes out tomorrow but my order still hasnt been dispached. It says its meant to be here tomorrow so can u dispatch it,[USER_ID] We'd like to help! What was the delivery date given in your confirmation email here: [URL]? ^KP,2,1,,
42580,"AmazonHelp: [USER_ID] Olá Anderson, a seção esta disponivel, fizemos um busca e nos apareceu estes resultados: [URL]. 1/2
Customer: [USER_ID] Seção
Customer: Pq tiraram a opção “pré venda” da sessão dos quadrinhos [USER_ID] ??????
AmazonHelp: [USER_ID] 2/2 Te apresenta algum erro ao realizar o filtro? ^DA
Customer: @AmazonHelp Antes era um link exclusivo para quadrinhos e até alguns nem havia preço ainda.
AmazonHelp: [USER_ID] Anderson, você pode conferir os livros em pré-venda neste link: [URL]. ^LG","[USER_ID] Seção
Pq tiraram a opção “pré venda” da sessão dos quadrinhos [USER_ID] ??????
@AmazonHelp Antes era um link exclusivo para quadrinhos e até alguns nem havia preço ainda.","[USER_ID] Olá Anderson, a seção esta disponivel, fizemos um busca e nos apareceu estes resultados: [URL]. 1/2
[USER_ID] 2/2 Te apresenta algum erro ao realizar o filtro? ^DA
[USER_ID] Anderson, você pode conferir os livros em pré-venda neste link: [URL]. ^LG",6,3,,
2643609,"AmazonHelp: [USER_ID] here: [URL] and we will help you fix this. 2/2 ^AH
Customer: @AmazonHelp Nothing there in that link, directed to Amazon login page, Return is accepted showing. Please provide some useful information.
AmazonHelp: [USER_ID] Request you to reach out to our support team using the link shared earlier. ^GK
Customer: @AmazonHelp I already reached you support team, but no use. In my account it is showing pickup time as Oct-30 7 Am to 10 AM, But no one came to pickup
AmazonHelp: [USER_ID] Kindly share your details here: [URL] and we'll sort this out. ^GK
Customer: @AmazonHelp Shared my info in the link
AmazonHelp: [USER_ID] Thank you for sharing your details, we'll get in touch with you soon. ^VH
Customer: @AmazonHelp Hi Team, thanks for you support. Product has been picked-up by agent, but didn't got any confirmation.Please send some confirmation message.
AmazonHelp: [USER_ID] Thanks for letting us know that the product was picked up. You can track your return here: [URL] ^MP
Customer: [USER_ID] Hi Team, i placed return of product for my order on 27 oct. But no response till now.
AmazonHelp: [USER_ID] I'm sorry that the return product is not picked up from your location yet, kindly reach out to us 1/2 ^AH","@AmazonHelp Nothing there in that link, directed to Amazon login page, Return is accepted showing. Please provide some useful information.
@AmazonHelp I already reached you support team, but no use. In my account it is showing pickup time as Oct-30 7 Am to 10 AM, But no one came to pickup
@AmazonHelp Shared my info in the link
@AmazonHelp Hi Team, thanks for you support. Product has been picked-up by agent, but didn't got any confirmation.Please send some confirmation message.
[USER_ID] Hi Team, i placed return of product for my order on 27 oct. But no response till now.","[USER_ID] here: [URL] and we will help you fix this. 2/2 ^AH
[USER_ID] Request you to reach out to our support team using the link shared earlier. ^GK
[USER_ID] Kindly share your details here: [URL] and we'll sort this out. ^GK
[USER_ID] Thank you for sharing your details, we'll get in touch with you soon. ^VH
[USER_ID] Thanks for letting us know that the product was picked up. You can track your return here: [URL] ^MP
[USER_ID] I'm sorry that the return product is not picked up from your location yet, kindly reach out to us 1/2 ^AH",11,5,,
2979687,"AmazonHelp: [USER_ID] I'm sorry for this frustrating experience you've had with us! We're you able to get connected with a member of our Leadership team? ^JR
Customer: @AmazonHelp I was.  Thank you for following up.
Customer: His girl at [USER_ID] tried to tell me I couldn't speak to a supervisor. Poor girl got the wrong one. I can take an escalation in my sleep girl. Lol.","@AmazonHelp I was.  Thank you for following up.
His girl at [USER_ID] tried to tell me I couldn't speak to a supervisor. Poor girl got the wrong one. I can take an escalation in my sleep girl. Lol.",[USER_ID] I'm sorry for this frustrating experience you've had with us! We're you able to get connected with a member of our Leadership team? ^JR,3,2,,
1725390,"AmazonHelp: [USER_ID] ありがとうございます！( ´艸｀) ｳﾌﾌ ET
Customer: Amazonでポチッた(☝ ՞  ՞)☝",Amazonでポチッた(☝ ՞  ՞)☝,[USER_ID] ありがとうございます！( ´艸｀) ｳﾌﾌ ET,2,1,,
1433927,"AmazonHelp: [USER_ID] Hola, sin compartir información sensible como el número del pedido, ¿nos comentarías qué sucedió? ^HC
Customer: @AmazonHelp lo de siempre... hoy tenia que llegar un pedido (UPS) y a las 20:00 pasadas, ha cambiado el estado diciendo que llegará entre hoy y mañana..
Customer: Que compres algo en [USER_ID] y te llegue el día acordado debe ser como ver un unicornio.. de nuevo sin paquete.. sin regalos de cumple.. 😑","@AmazonHelp lo de siempre... hoy tenia que llegar un pedido (UPS) y a las 20:00 pasadas, ha cambiado el estado diciendo que llegará entre hoy y mañana..
Que compres algo en [USER_ID] y te llegue el día acordado debe ser como ver un unicornio.. de nuevo sin paquete.. sin regalos de cumple.. 😑","[USER_ID] Hola, sin compartir información sensible como el número del pedido, ¿nos comentarías qué sucedió? ^HC",3,2,,
2976501,"AmazonHelp: [USER_ID] Are you having a problem with a recent order? We're here to help!  ^LJ
Customer: @AmazonHelp I do/did. Not really looking to solve it, just letting people know that [USER_ID] is  trending in a very bad direction and it's probably a better bet to diversify where they shop.
Customer: The more I rely on [USER_ID], the more it disappoints. Starting to think about sourcing elsewhere as my default, despite the previous ""convenience.""","@AmazonHelp I do/did. Not really looking to solve it, just letting people know that [USER_ID] is  trending in a very bad direction and it's probably a better bet to diversify where they shop.
The more I rely on [USER_ID], the more it disappoints. Starting to think about sourcing elsewhere as my default, despite the previous ""convenience.""",[USER_ID] Are you having a problem with a recent order? We're here to help!  ^LJ,3,2,,
1050723,"AmazonHelp: [USER_ID] That's strange. Please reach us here: [URL] and we'll check this out for you. ^RS
Customer: [USER_ID] The mobile number provided to me of your delivery agent is switched off. I'm not able to contact him. Kindly provide the active number.",[USER_ID] The mobile number provided to me of your delivery agent is switched off. I'm not able to contact him. Kindly provide the active number.,[USER_ID] That's strange. Please reach us here: [URL] and we'll check this out for you. ^RS,2,1,,
2516941,"AmazonHelp: [USER_ID] Neste caso por favor acesse o seguinte link para devolver o livro: [URL]  ^JJ
Customer: @AmazonHelp Mas como funciona? Vão me enviar outro livro no lugar? Eu vou ter que arcar com os custos da devolução pelo correio? Se assim for, não vale a pena. Eu precisava do livro para um trabalho e a entrega já demorou a ser realizada.
AmazonHelp: [USER_ID] No link enviado no comentário anterior, você poderá conferir as opções de troca ou reembolso disponíveis para o item. O frete da devolução não será cobrado, ou será reembolsado, caso você não escolher o envio pré-pago de uma agência dos Correios. ^CR
Customer: @AmazonHelp Mas só o stress, o tempo gasto nisso tudo e o atraso no meu trabalho já desanimam. Nunca havia acontecido com  outras lojas online. Frustrante que a minha primeira (e última) vez comprando pela Amazon já tenha sido assim.
Customer: @AmazonHelp Pela própria Amazon.
AmazonHelp: [USER_ID] Olá Dri! Sentimos muito o acontecido! Poderia nos confirmar, o seu pedido é vendido pela Amazon ou um vendedor externo do nosso site? ^HC
Customer: Nunca mais compro pela [USER_ID] primeira vez que compro e já me decepciono. Me enviaram um exemplar de uma graphic novel com duas páginas rasgadas. Primeira, última e péssima experiência. Desfazendo meu cadastro já! [URL]","@AmazonHelp Mas como funciona? Vão me enviar outro livro no lugar? Eu vou ter que arcar com os custos da devolução pelo correio? Se assim for, não vale a pena. Eu precisava do livro para um trabalho e a entrega já demorou a ser realizada.
@AmazonHelp Mas só o stress, o tempo gasto nisso tudo e o atraso no meu trabalho já desanimam. Nunca havia acontecido com  outras lojas online. Frustrante que a minha primeira (e última) vez comprando pela Amazon já tenha sido assim.
@AmazonHelp Pela própria Amazon.
Nunca mais compro pela [USER_ID] primeira vez que compro e já me decepciono. Me enviaram um exemplar de uma graphic novel com duas páginas rasgadas. Primeira, última e péssima experiência. Desfazendo meu cadastro já! [URL]","[USER_ID] Neste caso por favor acesse o seguinte link para devolver o livro: [URL]  ^JJ
[USER_ID] No link enviado no comentário anterior, você poderá conferir as opções de troca ou reembolso disponíveis para o item. O frete da devolução não será cobrado, ou será reembolsado, caso você não escolher o envio pré-pago de uma agência dos Correios. ^CR
[USER_ID] Olá Dri! Sentimos muito o acontecido! Poderia nos confirmar, o seu pedido é vendido pela Amazon ou um vendedor externo do nosso site? ^HC",7,4,,
1232185,"AmazonHelp: [USER_ID] Hello. Please use the Amazon PR e-mail link at the bottom of this page: [URL] ^DO
Customer: @AmazonHelp Thank you for the reply! Email has been sent. Have a good day
Customer: [USER_ID] I am working on an assignment, how can I contact someone to find info regarding working overseas?","@AmazonHelp Thank you for the reply! Email has been sent. Have a good day
[USER_ID] I am working on an assignment, how can I contact someone to find info regarding working overseas?",[USER_ID] Hello. Please use the Amazon PR e-mail link at the bottom of this page: [URL] ^DO,3,2,,
